left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P1541	P1574	0.476758	0.396087	0.49804	0.52776	0.714286	0.666667	0.6	mutual_knn
P0277	P0556	0.476741	0.34831	0.405297	0.881481	0.9	0.666667	0.625	containment
P0067	P0196	0.476703	0.34283	0.506795	0.632328	0.818182	0.7	0.555556	mutual_knn
P0108	P1754	0.476682	0.461662	0.486223	0.487557	0.5	1.0	1.0	mutual_knn
P2016	P2355	0.476677	0.29432	0.466451	0.809752	1.0	0.75	0.666667	mutual_knn
P0090	P0668	0.476672	0.388929	0.442533	0.578789	0.888889	0.666667	0.625	mutual_knn
P1350	P1767	0.476665	0.283137	0.571604	0.491923	1.0	0.8	0.5	mutual_knn
P0365	P1776	0.476655	0.410363	0.453795	0.553851	0.777778	0.833333	0.8	mutual_knn
P1134	P1296	0.476648	0.409587	0.486876	0.504983	0.714286	0.666667	0.6	mutual_knn
P0097	P0942	0.476647	0.346357	0.535939	0.582074	0.75	0.857143	0.666667	containment
P0777	P1539	0.476624	0.39273	0.468457	0.692689	0.666667	0.666667	0.6	mutual_knn
P0032	P0648	0.476622	0.379655	0.414963	0.705407	0.9	0.666667	0.625	containment
P1981	P2430	0.476613	0.445178	0.476267	0.429231	0.666667	0.75	0.666667	mutual_knn
P0036	P0863	0.476606	0.441644	0.497765	0.480927	0.555556	1.0	1.0	mutual_knn
P0395	P0664	0.476594	0.384016	0.430812	0.752247	0.777778	0.666667	0.625	mutual_knn
P0393	P1783	0.476593	0.438939	0.486232	0.533336	0.555556	1.0	1.0	mutual_knn
P0404	P1426	0.476583	0.446305	0.476726	0.533365	0.555556	0.833333	0.8	mutual_knn
P1384	P1643	0.476581	0.378106	0.486622	0.694492	0.666667	0.666667	0.6	mutual_knn
P1831	P2400	0.476581	0.321812	0.46029	0.706642	1.0	0.75	0.666667	mutual_knn
P0153	P0504	0.47658	0.410082	0.474533	0.559568	0.7	0.666667	0.625	containment
P0713	P2075	0.476564	0.387073	0.499762	0.649644	0.625	0.8	0.75	containment
P0096	P0690	0.476562	0.399894	0.424282	0.703329	0.777778	0.666667	0.625	containment
P1421	P1428	0.476549	0.417861	0.523717	0.480675	0.571429	0.666667	0.6	mutual_knn
P0631	P1564	0.476543	0.436713	0.487002	0.47072	0.625	0.833333	0.8	mutual_knn
P0745	P1203	0.476543	0.432028	0.472842	0.466357	0.7	0.833333	0.8	mutual_knn
P0996	P1745	0.476525	0.36546	0.45603	0.667433	0.857143	0.8	0.75	mutual_knn
P0862	P1224	0.476524	0.412956	0.485625	0.492966	0.714286	1.0	1.0	mutual_knn
P0018	P0629	0.476511	0.301682	0.462518	0.888731	0.9	0.666667	0.5	mutual_knn
P0948	P2092	0.476504	0.392684	0.498704	0.538211	0.714286	0.8	0.75	mutual_knn
P0017	P0432	0.476499	0.36977	0.428962	0.699654	0.9	0.666667	0.625	containment
P0185	P0649	0.476467	0.410432	0.437241	0.609608	0.777778	0.666667	0.625	mutual_knn
P2187	P2265	0.476458	0.386892	0.409492	0.590338	1.0	0.6	0.5	mutual_knn
P0856	P2174	0.47644	0.403604	0.472458	0.580297	0.714286	0.8	0.75	mutual_knn
P0540	P0939	0.476439	0.368399	0.431784	0.738209	0.857143	0.714286	0.666667	containment
P1162	P1212	0.476436	0.405898	0.510258	0.437632	0.714286	0.666667	0.6	mutual_knn
P0268	P0557	0.476407	0.432962	0.482832	0.57027	0.555556	1.0	1.0	containment
P1083	P1486	0.476397	0.403474	0.433734	0.715984	0.714286	0.666667	0.6	mutual_knn
P0071	P0383	0.47638	0.337888	0.5103	0.56836	0.888889	0.666667	0.5	containment
P0392	P0690	0.476358	0.424608	0.45597	0.556944	0.7	0.666667	0.625	mutual_knn
P0838	P1350	0.476337	0.292721	0.543243	0.711436	0.833333	0.833333	0.6	mutual_knn
P1511	P1539	0.476336	0.434608	0.480592	0.55412	0.571429	0.666667	0.6	mutual_knn
P0231	P0640	0.476292	0.408276	0.470495	0.578948	0.7	0.666667	0.625	mutual_knn
P0555	P1095	0.476279	0.401254	0.444196	0.65246	0.75	0.833333	0.8	containment
P1243	P2162	0.476262	0.417937	0.491198	0.591282	0.571429	0.8	0.75	mutual_knn
P0497	P1516	0.476259	0.321198	0.581742	0.566817	0.714286	1.0	0.75	mutual_knn
P0380	P1637	0.476232	0.413861	0.466143	0.712892	0.555556	0.833333	0.8	containment
P0149	P1123	0.476207	0.444726	0.49727	0.464804	0.555556	1.0	1.0	mutual_knn
P0253	P0454	0.4762	0.380577	0.417838	0.686969	0.9	0.666667	0.625	containment
P1925	P2024	0.476179	0.367463	0.424962	0.620841	1.0	0.6	0.5	mutual_knn
P1237	P1586	0.476136	0.418421	0.481549	0.478756	0.714286	0.8	0.75	mutual_knn
P0035	P0242	0.476113	0.380393	0.425972	0.683458	0.875	0.666667	0.625	containment
P0215	P0620	0.47611	0.366881	0.409048	0.678468	1.0	0.666667	0.625	containment
P0429	P0608	0.476086	0.40064	0.452388	0.596844	0.777778	0.666667	0.625	containment
P0513	P0867	0.476085	0.409704	0.479191	0.615015	0.625	0.833333	0.8	containment
P0728	P1424	0.476085	0.314161	0.577007	0.61331	0.714286	0.833333	0.6	containment
P0507	P0757	0.476075	0.40233	0.459584	0.563938	0.777778	0.666667	0.625	mutual_knn
P0660	P1054	0.476068	0.396986	0.442206	0.64874	0.777778	0.833333	0.8	mutual_knn
P0329	P0613	0.476062	0.416215	0.463224	0.599707	0.666667	0.666667	0.625	containment
P0147	P1243	0.476033	0.413479	0.458052	0.629826	0.666667	0.833333	0.8	containment
P0209	P0408	0.476018	0.405113	0.454634	0.568174	0.777778	0.666667	0.625	containment
P2018	P2176	0.476014	0.46195	0.476814	0.441084	0.571429	0.75	0.666667	mutual_knn
P0806	P1063	0.476013	0.418364	0.497995	0.467845	0.666667	0.714286	0.666667	mutual_knn
P0378	P0551	0.476007	0.299387	0.440685	0.870436	1.0	0.666667	0.5	containment
P0227	P0645	0.475995	0.403813	0.472167	0.59021	0.7	0.666667	0.625	mutual_knn
P1547	P1576	0.47598	0.434496	0.496391	0.495773	0.571429	0.666667	0.6	mutual_knn
P0438	P0696	0.475966	0.389697	0.434297	0.685984	0.8	0.666667	0.625	containment
P1227	P1745	0.475943	0.413673	0.503084	0.56568	0.571429	0.8	0.75	mutual_knn
P0161	P0194	0.475935	0.369914	0.416677	0.818179	0.818182	0.6	0.555556	mutual_knn
P0874	P1174	0.475903	0.367166	0.45169	0.668721	0.857143	0.714286	0.666667	mutual_knn
P0917	P1171	0.475897	0.407335	0.501218	0.546693	0.625	0.833333	0.8	mutual_knn
P1198	P1329	0.475883	0.38334	0.457248	0.6001	0.833333	0.666667	0.6	mutual_knn
P0544	P1948	0.475875	0.339058	0.574944	0.554013	0.666667	1.0	0.75	mutual_knn
P0265	P1863	0.475854	0.451093	0.484313	0.488067	0.545455	1.0	1.0	mutual_knn
P1228	P1352	0.475845	0.425255	0.497422	0.532395	0.571429	0.666667	0.6	mutual_knn
P1533	P2023	0.475831	0.415033	0.491505	0.545393	0.625	0.8	0.75	mutual_knn
P0986	P1365	0.475828	0.398522	0.45918	0.524474	0.833333	0.8	0.75	mutual_knn
P0799	P1129	0.47579	0.367727	0.46197	0.6529	0.833333	0.8	0.75	mutual_knn
P0517	P0790	0.475766	0.338472	0.511668	0.6937	0.75	0.75	0.571429	mutual_knn
P1039	P2079	0.475763	0.413813	0.491475	0.461026	0.714286	0.8	0.75	mutual_knn
P0063	P0444	0.475762	0.414559	0.444725	0.608294	0.727273	0.666667	0.625	containment
P1018	P1431	0.475762	0.387051	0.449049	0.58707	0.857143	0.666667	0.6	mutual_knn
P1403	P1492	0.475746	0.398084	0.481107	0.448876	0.833333	0.666667	0.6	mutual_knn
P1672	P2119	0.475738	0.403769	0.490153	0.558222	0.666667	0.8	0.75	mutual_knn
P0461	P0535	0.475724	0.350822	0.530736	0.654296	0.666667	0.7	0.555556	mutual_knn
P0106	P1070	0.475703	0.41473	0.457393	0.539865	0.75	0.714286	0.666667	mutual_knn
P0216	P0571	0.475703	0.376806	0.450455	0.584817	0.9	0.666667	0.625	mutual_knn
P0591	P0606	0.475701	0.38255	0.428634	0.757542	0.777778	0.666667	0.625	mutual_knn
P0908	P1618	0.475672	0.403345	0.510149	0.584717	0.571429	0.8	0.75	mutual_knn
P0884	P0982	0.475668	0.406611	0.514765	0.410966	0.714286	1.0	1.0	mutual_knn
P0134	P0476	0.475659	0.385725	0.429801	0.716525	0.8	0.666667	0.625	containment
P0294	P0908	0.475655	0.435412	0.505385	0.472796	0.555556	1.0	1.0	mutual_knn
P0137	P0416	0.475639	0.40117	0.445156	0.593073	0.8	0.666667	0.625	containment
P0289	P0772	0.475636	0.397125	0.451403	0.589388	0.8	0.75	0.714286	containment
P0830	P1150	0.475626	0.405876	0.486326	0.656243	0.571429	0.714286	0.666667	mutual_knn
P1886	P2281	0.475609	0.422519	0.4902	0.472386	0.666667	0.75	0.666667	mutual_knn
P0858	P1122	0.475594	0.451868	0.499199	0.47534	0.5	0.714286	0.666667	mutual_knn
P0927	P1870	0.475567	0.429566	0.515519	0.462749	0.555556	0.8	0.75	mutual_knn
P1300	P1374	0.475564	0.378485	0.463307	0.680884	0.75	0.666667	0.6	mutual_knn
P0449	P1112	0.47554	0.408133	0.478832	0.61789	0.625	0.833333	0.8	containment
P1183	P2074	0.475535	0.243364	0.527319	0.814596	1.0	0.8	0.5	mutual_knn
P0121	P0516	0.475532	0.401559	0.449094	0.576483	0.8	0.666667	0.625	containment
P0898	P1332	0.475532	0.288297	0.56024	0.747142	0.75	0.833333	0.6	mutual_knn
P0186	P1375	0.47551	0.403262	0.475166	0.61067	0.666667	0.833333	0.8	containment
P1094	P1547	0.47551	0.411564	0.47625	0.61118	0.625	0.666667	0.6	mutual_knn
P0193	P1504	0.475502	0.41654	0.470352	0.597989	0.636364	0.833333	0.8	containment
P0818	P0835	0.47549	0.368708	0.437347	0.787224	0.777778	0.625	0.571429	mutual_knn
P1057	P1371	0.475487	0.410946	0.496739	0.452742	0.714286	0.666667	0.6	mutual_knn
P1450	P1615	0.475461	0.416537	0.495182	0.522061	0.625	0.666667	0.6	mutual_knn
P0210	P0726	0.475411	0.380516	0.444014	0.587738	0.9	0.666667	0.625	containment
P0843	P1021	0.475369	0.412823	0.505718	0.50098	0.625	0.714286	0.666667	mutual_knn
P0323	P0689	0.475366	0.410503	0.490771	0.563699	0.625	0.833333	0.8	containment
P1500	P1757	0.475353	0.350869	0.464763	0.690809	0.857143	0.666667	0.6	mutual_knn
P1077	P2055	0.475341	0.277936	0.598178	0.575748	0.833333	0.8	0.5	mutual_knn
P1495	P1701	0.475302	0.382247	0.495928	0.725736	0.571429	0.666667	0.6	mutual_knn
P0114	P0574	0.475279	0.370707	0.419471	0.727566	0.888889	0.666667	0.625	containment
P0980	P1590	0.475258	0.422168	0.473604	0.52854	0.666667	0.666667	0.6	mutual_knn
P1183	P1695	0.475244	0.373315	0.478682	0.682844	0.714286	0.666667	0.6	mutual_knn
P0818	P1028	0.475238	0.418037	0.502563	0.487241	0.625	1.0	1.0	mutual_knn
P0388	P0583	0.475184	0.39257	0.432492	0.582663	0.888889	0.666667	0.625	containment
P0124	P1334	0.475182	0.390015	0.465385	0.617909	0.75	0.833333	0.8	containment
P1237	P1619	0.475179	0.367907	0.454914	0.646869	0.857143	0.666667	0.6	mutual_knn
P1575	P2422	0.475165	0.430692	0.493776	0.513889	0.571429	0.75	0.666667	mutual_knn
P0705	P1110	0.475162	0.407826	0.462106	0.441886	0.857143	0.714286	0.666667	mutual_knn
P1029	P1836	0.475162	0.452093	0.498455	0.472607	0.5	0.8	0.75	mutual_knn
P1216	P1391	0.47514	0.421922	0.498295	0.483718	0.625	0.666667	0.6	mutual_knn
P1116	P1404	0.475138	0.391436	0.478178	0.602016	0.714286	0.666667	0.6	mutual_knn
P0561	P0733	0.475129	0.336409	0.52075	0.664826	0.75	0.75	0.571429	containment
P1614	P1628	0.475118	0.46319	0.486924	0.518148	0.444444	0.666667	0.6	mutual_knn
P0727	P1311	0.475111	0.427265	0.478576	0.528404	0.625	0.833333	0.8	mutual_knn
P0851	P1277	0.475075	0.427605	0.493394	0.499651	0.6	0.714286	0.666667	mutual_knn
P0015	P0600	0.475068	0.290523	0.43932	0.905709	1.0	0.666667	0.5	containment
P1518	P2311	0.475064	0.217115	0.548906	0.852455	1.0	0.8	0.5	mutual_knn
P0213	P1777	0.475034	0.438293	0.475702	0.55751	0.555556	1.0	1.0	containment
P1834	P2091	0.475028	0.401117	0.5092	0.496382	0.666667	0.75	0.666667	mutual_knn
P1230	P1452	0.475006	0.448975	0.477858	0.485741	0.571429	0.666667	0.6	mutual_knn
P0067	P0420	0.474994	0.394224	0.457453	0.556661	0.818182	0.666667	0.625	containment
P0261	P0295	0.474972	0.384991	0.447598	0.550672	0.9	0.6	0.555556	mutual_knn
P0315	P0450	0.474965	0.265517	0.505302	0.786264	1.0	0.7	0.444444	mutual_knn
P0207	P0379	0.474964	0.385758	0.471038	0.565096	0.8	0.6	0.555556	mutual_knn
P0016	P1234	0.47496	0.408739	0.460493	0.598553	0.7	0.833333	0.8	containment
P0503	P0753	0.474945	0.39945	0.446539	0.589039	0.8	0.666667	0.625	containment
P2214	P2472	0.47494	0.426985	0.518163	0.442965	0.571429	0.75	0.666667	mutual_knn
P1220	P1718	0.474938	0.431171	0.495381	0.503849	0.571429	0.666667	0.6	mutual_knn
P2138	P2530	0.474922	0.415484	0.502272	0.454929	0.666667	0.75	0.666667	mutual_knn
P0243	P0743	0.4749	0.453077	0.474619	0.493426	0.555556	0.75	0.714286	mutual_knn
P0142	P0293	0.47489	0.370477	0.387791	0.815396	0.909091	0.6	0.555556	mutual_knn
P2197	P2358	0.474869	0.41649	0.45327	0.621375	0.666667	0.6	0.5	mutual_knn
P0618	P0984	0.474868	0.402959	0.45449	0.594655	0.75	0.714286	0.666667	mutual_knn
P0895	P2130	0.474854	0.402026	0.44305	0.674463	0.714286	0.8	0.75	mutual_knn
P0870	P1582	0.474823	0.409168	0.463234	0.618987	0.666667	0.8	0.75	mutual_knn
P0601	P0926	0.474818	0.378285	0.47765	0.624123	0.75	0.714286	0.666667	mutual_knn
P1027	P1204	0.474816	0.396521	0.482161	0.561961	0.714286	0.8	0.75	mutual_knn
P1778	P2285	0.474806	0.41051	0.518224	0.420308	0.666667	0.75	0.666667	mutual_knn
P1277	P2318	0.474805	0.443001	0.501918	0.553382	0.444444	0.8	0.75	mutual_knn
P0298	P1194	0.474804	0.425357	0.482113	0.646537	0.5	0.714286	0.666667	containment
P0071	P0941	0.474798	0.402666	0.47912	0.592398	0.666667	0.833333	0.8	containment
P0529	P1006	0.474793	0.393068	0.422364	0.643711	0.857143	0.714286	0.666667	containment
P1220	P1431	0.474793	0.43994	0.48535	0.498039	0.571429	0.666667	0.6	mutual_knn
P0538	P0949	0.474791	0.387469	0.498107	0.56093	0.7	0.714286	0.666667	mutual_knn
P1094	P2214	0.474776	0.425975	0.495228	0.472568	0.625	0.8	0.75	mutual_knn
P0008	P1359	0.474773	0.401551	0.461298	0.576207	0.75	0.833333	0.8	containment
P0114	P0230	0.474744	0.344578	0.50729	0.621327	0.8	0.7	0.555556	containment
P0819	P0854	0.474738	0.44352	0.47842	0.410406	0.666667	0.625	0.571429	mutual_knn
P0991	P1428	0.474729	0.356578	0.413619	0.861687	0.833333	0.666667	0.6	containment
P0490	P0632	0.474727	0.398743	0.427644	0.581174	0.875	0.666667	0.625	containment
P0181	P1265	0.474719	0.41147	0.490221	0.624244	0.555556	0.833333	0.8	containment
P0265	P0376	0.474705	0.397038	0.43565	0.617424	0.818182	0.6	0.555556	mutual_knn
P1757	P2553	0.474698	0.408612	0.441598	0.648351	0.714286	0.75	0.666667	mutual_knn
P1591	P1787	0.474686	0.35933	0.443712	0.743546	0.833333	0.666667	0.6	mutual_knn
P0847	P1367	0.474677	0.390324	0.45981	0.666692	0.714286	0.8	0.75	mutual_knn
P2097	P2229	0.474675	0.409757	0.434524	0.382008	1.0	0.6	0.5	mutual_knn
P1869	P2384	0.474653	0.436252	0.502157	0.454416	0.571429	0.75	0.666667	mutual_knn
P0831	P1852	0.474639	0.40684	0.458437	0.596794	0.714286	0.8	0.75	containment
P0281	P0440	0.47462	0.410054	0.425192	0.61278	0.8	0.666667	0.625	containment
P1796	P2388	0.474617	0.316219	0.496476	0.752186	0.833333	0.75	0.666667	mutual_knn
P1969	P2079	0.474609	0.401768	0.414667	0.653463	0.833333	0.6	0.5	mutual_knn
P0218	P0431	0.474594	0.375259	0.415177	0.704157	0.9	0.666667	0.625	containment
P2182	P2411	0.474594	0.331466	0.437526	0.723005	1.0	0.75	0.666667	mutual_knn
P1320	P1531	0.474576	0.349992	0.491204	0.737295	0.714286	0.666667	0.6	mutual_knn
P1526	P1818	0.474567	0.260025	0.540478	0.826746	0.857143	0.8	0.5	mutual_knn
P0048	P0838	0.474551	0.397915	0.45776	0.638443	0.714286	0.714286	0.666667	containment
P0564	P1020	0.474514	0.424106	0.427362	0.5909	0.75	0.714286	0.666667	mutual_knn
P0488	P1260	0.474505	0.44832	0.47704	0.557967	0.5	0.833333	0.8	containment
P1023	P1939	0.474505	0.440932	0.500761	0.452636	0.555556	0.8	0.75	mutual_knn
P0082	P1197	0.474499	0.427669	0.455327	0.626834	0.6	0.833333	0.8	containment
P0188	P0640	0.474484	0.401263	0.476743	0.570557	0.7	0.666667	0.625	mutual_knn
P0535	P0746	0.474452	0.417733	0.484398	0.569328	0.6	0.666667	0.625	containment
P1145	P2194	0.474447	0.433936	0.509397	0.437437	0.571429	0.8	0.75	mutual_knn
P0230	P0620	0.474443	0.359431	0.404094	0.712664	1.0	0.666667	0.625	containment
P0660	P1225	0.474436	0.378307	0.465416	0.635246	0.777778	0.833333	0.8	containment
P0447	P2159	0.474426	0.316546	0.594938	0.612514	0.625	1.0	0.75	containment
P0202	P1343	0.474425	0.416036	0.461538	0.556699	0.7	0.833333	0.8	containment
P0788	P0813	0.47442	0.398596	0.419026	0.595039	0.888889	0.625	0.571429	mutual_knn
P0172	P0732	0.474417	0.392592	0.43519	0.754347	0.7	0.666667	0.625	containment
P1094	P1558	0.474407	0.395537	0.46002	0.604085	0.75	0.666667	0.6	mutual_knn
P0494	P0634	0.474397	0.398586	0.425996	0.570456	0.888889	0.666667	0.625	mutual_knn
P0377	P1376	0.474376	0.415268	0.449732	0.52322	0.777778	0.833333	0.8	mutual_knn
P0367	P1515	0.474344	0.358938	0.484418	0.432751	1.0	0.75	0.666667	mutual_knn
P0109	P0521	0.474342	0.412482	0.470415	0.574137	0.666667	0.666667	0.625	containment
P0517	P1215	0.474322	0.436382	0.477101	0.484649	0.625	0.833333	0.8	mutual_knn
P1022	P1525	0.474307	0.395421	0.440972	0.420269	1.0	0.666667	0.6	mutual_knn
P0107	P0669	0.474296	0.393484	0.418039	0.690966	0.818182	0.666667	0.625	containment
P1104	P1339	0.474262	0.42232	0.505365	0.448404	0.625	0.666667	0.6	mutual_knn
P0775	P2345	0.474247	0.413083	0.486594	0.466228	0.714286	0.8	0.75	mutual_knn
P0140	P1561	0.474238	0.396947	0.455341	0.584649	0.777778	0.833333	0.8	containment
P0556	P1619	0.47423	0.390712	0.454331	0.616158	0.777778	0.833333	0.8	containment
P0168	P1368	0.474216	0.394766	0.430584	0.583667	0.875	0.833333	0.8	containment
P0440	P1591	0.474203	0.390141	0.463527	0.697383	0.666667	0.833333	0.8	containment
P1106	P1112	0.474189	0.356281	0.42993	0.633874	1.0	0.666667	0.6	mutual_knn
P1117	P2458	0.474176	0.422861	0.514875	0.465397	0.571429	0.75	0.666667	mutual_knn
P1141	P1521	0.474173	0.371677	0.44034	0.670848	0.857143	0.666667	0.6	mutual_knn
P1178	P1593	0.47417	0.396889	0.45137	0.542577	0.833333	0.666667	0.6	mutual_knn
P1031	P1959	0.474168	0.372905	0.445437	0.647435	0.857143	0.8	0.75	mutual_knn
P1380	P1630	0.474166	0.327974	0.471751	0.781319	0.833333	0.666667	0.6	mutual_knn
P0296	P1087	0.474159	0.34197	0.573694	0.494796	0.7	0.857143	0.666667	mutual_knn
P0944	P1429	0.474079	0.415603	0.480526	0.474448	0.714286	0.8	0.75	mutual_knn
P2173	P2281	0.474061	0.324291	0.462094	0.830636	0.833333	0.75	0.666667	mutual_knn
P0931	P1567	0.474059	0.382452	0.459879	0.576649	0.833333	0.666667	0.6	mutual_knn
P0206	P0728	0.474055	0.396036	0.457988	0.655426	0.7	0.75	0.714286	containment
P0450	P0894	0.47405	0.412194	0.455457	0.541528	0.75	0.833333	0.8	mutual_knn
P0232	P1610	0.474049	0.4086	0.461935	0.618351	0.666667	0.833333	0.8	containment
P0889	P0906	0.474033	0.384161	0.426177	0.644991	0.875	0.625	0.571429	mutual_knn
P0155	P1230	0.473978	0.428977	0.460522	0.597561	0.6	0.833333	0.8	containment
P0182	P1313	0.47396	0.446032	0.491793	0.511186	0.5	1.0	1.0	mutual_knn
P1721	P2119	0.473938	0.406194	0.500813	0.58723	0.571429	0.8	0.75	mutual_knn
P1545	P2009	0.473936	0.369299	0.404058	0.806169	0.857143	0.6	0.5	mutual_knn
P0966	P1369	0.473934	0.401358	0.480543	0.584663	0.666667	0.8	0.75	mutual_knn
P0333	P0389	0.473891	0.352005	0.495755	0.619747	0.8	0.7	0.555556	containment
P0085	P0495	0.473889	0.363109	0.431087	0.696092	0.9	0.666667	0.625	containment
P0151	P0404	0.473889	0.388046	0.426713	0.610302	0.888889	0.666667	0.625	containment
P0865	P1846	0.473884	0.425328	0.480013	0.430531	0.714286	1.0	1.0	mutual_knn
P0890	P1022	0.473871	0.413854	0.488848	0.498733	0.666667	0.714286	0.666667	mutual_knn
P1350	P2134	0.47387	0.302976	0.614757	0.556988	0.666667	0.8	0.5	mutual_knn
P1300	P1381	0.473865	0.380044	0.456447	0.680884	0.75	0.666667	0.6	mutual_knn
P0187	P0371	0.473863	0.397335	0.448304	0.603785	0.777778	0.666667	0.625	containment
P1061	P1872	0.473826	0.355253	0.569637	0.479222	0.666667	0.75	0.666667	mutual_knn
P0323	P0461	0.473821	0.379007	0.433479	0.640495	0.875	0.6	0.555556	mutual_knn
P0554	P1270	0.473799	0.399106	0.436834	0.635312	0.777778	0.833333	0.8	containment
P0716	P1426	0.473787	0.406698	0.447801	0.673755	0.666667	0.833333	0.8	containment
P1939	P2483	0.473779	0.431483	0.500028	0.47459	0.571429	0.75	0.666667	mutual_knn
P0796	P0877	0.473776	0.399842	0.441436	0.560108	0.833333	0.8	0.75	containment
P0203	P0559	0.473744	0.420325	0.488414	0.43653	0.7	0.666667	0.625	mutual_knn
P1544	P1640	0.47374	0.3999	0.51784	0.50041	0.625	0.666667	0.6	mutual_knn
P0849	P2359	0.473654	0.410755	0.459781	0.65391	0.625	0.8	0.75	containment
P1102	P1244	0.473637	0.409788	0.478387	0.467966	0.75	0.666667	0.6	mutual_knn
P0219	P0563	0.473614	0.384983	0.445604	0.55521	0.888889	0.666667	0.625	containment
P0748	P1341	0.473599	0.39969	0.441119	0.615697	0.777778	0.833333	0.8	mutual_knn
P0112	P0394	0.473574	0.387758	0.421972	0.61393	0.9	0.6	0.555556	mutual_knn
P1404	P2062	0.473543	0.23166	0.584282	0.814639	0.833333	0.8	0.5	mutual_knn
P1194	P1994	0.47352	0.406836	0.496603	0.499657	0.666667	0.8	0.75	mutual_knn
P2283	P2315	0.473506	0.266789	0.438431	1.0	1.0	0.6	0.5	mutual_knn
P1872	P2409	0.473497	0.450291	0.454934	0.449717	0.666667	0.75	0.666667	mutual_knn
P1317	P1364	0.473474	0.438827	0.465171	0.465257	0.666667	0.666667	0.6	mutual_knn
P1152	P2344	0.473466	0.416344	0.519556	0.471238	0.571429	0.8	0.75	mutual_knn
P1265	P1722	0.473465	0.417326	0.550119	0.556271	0.375	0.666667	0.6	containment
P1704	P1727	0.473449	0.379799	0.423059	0.711355	0.833333	0.666667	0.6	mutual_knn
P1428	P1652	0.473441	0.39064	0.461093	0.696034	0.666667	0.666667	0.6	containment
P1076	P1189	0.473425	0.231571	0.537807	0.80985	1.0	0.8	0.5	containment
P1986	P2118	0.473422	0.334007	0.461931	0.614436	1.0	0.6	0.5	mutual_knn
P0828	P1635	0.473402	0.316696	0.529084	0.707093	0.75	0.833333	0.6	mutual_knn
P0091	P0521	0.473398	0.399391	0.447678	0.592066	0.777778	0.666667	0.625	containment
P1733	P2155	0.473386	0.32868	0.358516	1.0	1.0	0.6	0.5	mutual_knn
P2074	P2329	0.473375	0.396236	0.444668	0.680062	0.714286	0.6	0.5	mutual_knn
P1111	P1965	0.47335	0.39183	0.511598	0.465383	0.714286	0.8	0.75	mutual_knn
P0629	P1023	0.473346	0.430819	0.441243	0.550423	0.7	0.714286	0.666667	mutual_knn
P1404	P1501	0.473342	0.400861	0.491046	0.4966	0.714286	0.666667	0.6	mutual_knn
P1084	P1747	0.473337	0.394351	0.456928	0.645256	0.714286	0.666667	0.6	mutual_knn
P0335	P0990	0.473334	0.387733	0.46203	0.621434	0.75	0.714286	0.666667	containment
P0912	P0968	0.473331	0.375433	0.443465	0.658404	0.833333	0.8	0.75	mutual_knn
P1774	P2457	0.473331	0.404789	0.510962	0.456727	0.666667	0.75	0.666667	mutual_knn
P0371	P0990	0.473326	0.379858	0.442906	0.61659	0.857143	0.714286	0.666667	containment
P0987	P1971	0.473316	0.376818	0.474185	0.544496	0.833333	0.8	0.75	mutual_knn
P0172	P0718	0.473305	0.389732	0.435687	0.754347	0.7	0.666667	0.625	containment
P2253	P2270	0.473301	0.403423	0.441948	0.704116	0.666667	0.6	0.5	mutual_knn
